"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SVK","Slovak Republic","2017","2017",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SVK","Slovak Republic","2018","2018",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SVK","Slovak Republic","2019","2019",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SVK","Slovak Republic","2020","2020",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SVK","Slovak Republic","2021","2021",7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SVK","Slovak Republic","2022","2022",6.9,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2010","2010",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2011","2011",6.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2012","2012",6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2013","2013",5.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2014","2014",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2015","2015",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2016","2016",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2017","2017",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2018","2018",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2019","2019",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2020","2020",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2021","2021",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","ESP","Spain","2022","2022",5.5,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2010","2010",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2011","2011",3.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2012","2012",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2013","2013",3.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2014","2014",3.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2015","2015",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2016","2016",3.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2017","2017",3.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2018","2018",3.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2019","2019",3.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2020","2020",3.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2021","2021",3.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","SWE","Sweden","2022","2022",3.3,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2010","2010",4.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2011","2011",4.5,"B","Break"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2012","2012",4.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2013","2013",4.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2014","2014",4.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2015","2015",4.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2016","2016",3.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2017","2017",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2018","2018",3.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2019","2019",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2020","2020",4.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2021","2021",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHE","Switzerland","2022","2022",3.8,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2010","2010",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2011","2011",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2012","2012",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2013","2013",5.4,"B","Break"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2014","2014",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2015","2015",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2016","2016",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2017","2017",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2018","2018",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","TUR","Türkiye","2019","2019",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2010","2010",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2011","2011",3.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2012","2012",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2013","2013",3.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2014","2014",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2015","2015",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2016","2016",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2017","2017",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2018","2018",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2019","2019",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GBR","United Kingdom","2020","2020",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2010","2010",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2011","2011",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2012","2012",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2013","2013",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2014","2014",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2015","2015",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2016","2016",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2017","2017",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2018","2018",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2019","2019",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2020","2020",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","USA","United States","2021","2021",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2010","2010",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2011","2011",6.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2012","2012",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2013","2013",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2014","2014",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2015","2015",6.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2016","2016",6.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2017","2017",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2018","2018",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2019","2019",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2020","2020",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2021","2021",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","BRA","Brazil","2022","2022",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2010","2010",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2011","2011",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2012","2012",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2013","2013",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2014","2014",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2015","2015",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2016","2016",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2017","2017",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2018","2018",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2019","2019",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2020","2020",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2021","2021",5.5,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHL","Chile","2022","2022",5.5,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2010","2010",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2011","2011",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2012","2012",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2013","2013",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2014","2014",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2015","2015",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2016","2016",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2017","2017",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2018","2018",5.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2019","2019",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2020","2020",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2021","2021",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CHN","China (People's Republic of)","2022","2022",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2010","2010",9.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2011","2011",9.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2012","2012",10.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2013","2013",8.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2014","2014",9.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2015","2015",9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2016","2016",8.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2017","2017",8.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2018","2018",8.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2019","2019",8.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2020","2020",8.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2021","2021",8.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","EST","Estonia","2022","2022",8.7,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2010","2010",3.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2011","2011",3.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2012","2012",3.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2013","2013",3.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2014","2014",3.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2015","2015",2.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2016","2016",2.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2017","2017",2.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2018","2018",2.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2019","2019",2.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2020","2020",2.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2021","2021",3.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IND","India","2022","2022",3.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IDN","Indonesia","2010","2010",3.8,,
